participantId,group,posterior
human_c70d7765-1724-49bf-9fed-d8647822e9f2_player2,Human-Human,0.845192998894275
human_cb6a41aa-0534-4a15-86a4-80d9c232a01e_player1,Human-Human,0.642930060534218
human_cb6a41aa-0534-4a15-86a4-80d9c232a01e_player2,Human-Human,0.6586424569478491
human_dbe27c5c-9678-4808-9506-13690c5d442a_player1,Human-Human,0.8382990924434042
human_dbe27c5c-9678-4808-9506-13690c5d442a_player2,Human-Human,0.6028280427846004
individual_rl_legacy_session_0_player1,Individual RL,0.7088716515609964
individual_rl_legacy_session_0_player2,Individual RL,0.6811810088912478
individual_rl_legacy_session_10_player1,Individual RL,0.7021241135429509
individual_rl_legacy_session_10_player2,Individual RL,0.8788148190382642
individual_rl_legacy_session_11_player1,Individual RL,0.7750762585122805
individual_rl_legacy_session_11_player2,Individual RL,0.7907647546374974
individual_rl_legacy_session_12_player1,Individual RL,0.8587511713891061
individual_rl_legacy_session_12_player2,Individual RL,0.8440548241722174
individual_rl_legacy_session_13_player1,Individual RL,0.7777923238748624
individual_rl_legacy_session_13_player2,Individual RL,0.8311606587040264
individual_rl_legacy_session_14_player1,Individual RL,0.5751561916741031
individual_rl_legacy_session_14_player2,Individual RL,0.5084394224110024
individual_rl_legacy_session_15_player1,Individual RL,0.598449552318655
individual_rl_legacy_session_15_player2,Individual RL,0.6703926643386006
individual_rl_legacy_session_16_player1,Individual RL,0.7609683024570563
individual_rl_legacy_session_16_player2,Individual RL,0.87206894995823
individual_rl_legacy_session_17_player1,Individual RL,0.7900709665083823
individual_rl_legacy_session_17_player2,Individual RL,0.7987787073139744
individual_rl_legacy_session_18_player1,Individual RL,0.7550379206701068
individual_rl_legacy_session_18_player2,Individual RL,0.6911351433123086
individual_rl_legacy_session_19_player1,Individual RL,0.8496927597553214
individual_rl_legacy_session_19_player2,Individual RL,0.9013425257957138
individual_rl_legacy_session_1_player1,Individual RL,0.7707419127498719
individual_rl_legacy_session_1_player2,Individual RL,0.6153825172375771
individual_rl_legacy_session_20_player1,Individual RL,0.8842970614693062
individual_rl_legacy_session_20_player2,Individual RL,0.8688199632153755
individual_rl_legacy_session_21_player1,Individual RL,0.8014574469185518
individual_rl_legacy_session_21_player2,Individual RL,0.6963376966396964
individual_rl_legacy_session_22_player1,Individual RL,0.8025929612418717
individual_rl_legacy_session_22_player2,Individual RL,0.7709118227212642
individual_rl_legacy_session_23_player1,Individual RL,0.8943126587625448
individual_rl_legacy_session_23_player2,Individual RL,0.8909517518499429
individual_rl_legacy_session_24_player1,Individual RL,0.757220499247651
individual_rl_legacy_session_24_player2,Individual RL,0.7834018048667298
individual_rl_legacy_session_25_player1,Individual RL,0.7061636974385227
individual_rl_legacy_session_25_player2,Individual RL,0.687589452385984
individual_rl_legacy_session_26_player1,Individual RL,0.816673297448766
individual_rl_legacy_session_26_player2,Individual RL,0.7658788592263007
individual_rl_legacy_session_27_player1,Individual RL,0.8586444272905109
individual_rl_legacy_session_27_player2,Individual RL,0.8828917967198219
individual_rl_legacy_session_28_player1,Individual RL,0.640427587928804
individual_rl_legacy_session_28_player2,Individual RL,0.6209160103607616
individual_rl_legacy_session_29_player1,Individual RL,0.7985192572947419
individual_rl_legacy_session_29_player2,Individual RL,0.7767201165316724
individual_rl_legacy_session_2_player1,Individual RL,0.7643030168529149
individual_rl_legacy_session_2_player2,Individual RL,0.7800886153967886
individual_rl_legacy_session_3_player1,Individual RL,0.713500722167335
individual_rl_legacy_session_3_player2,Individual RL,0.7793726193693207
individual_rl_legacy_session_4_player1,Individual RL,0.7098482548369394
individual_rl_legacy_session_4_player2,Individual RL,0.6972648002385211
individual_rl_legacy_session_5_player1,Individual RL,0.7774665282441373
individual_rl_legacy_session_5_player2,Individual RL,0.7841519175894106
individual_rl_legacy_session_6_player1,Individual RL,0.8463057082694717
individual_rl_legacy_session_6_player2,Individual RL,0.8077892400731673
individual_rl_legacy_session_7_player1,Individual RL,0.818176824557598
individual_rl_legacy_session_7_player2,Individual RL,0.8633442495877468
individual_rl_legacy_session_8_player1,Individual RL,0.7866249905725058
individual_rl_legacy_session_8_player2,Individual RL,0.7727774811918097
individual_rl_legacy_session_9_player1,Individual RL,0.8413901858522702
individual_rl_legacy_session_9_player2,Individual RL,0.8331846542432432
joint_rl_session_0_player1,Joint RL,0.7454340192733849
joint_rl_session_0_player2,Joint RL,0.7540693804561832
joint_rl_session_10_player1,Joint RL,0.7493304653535655
joint_rl_session_10_player2,Joint RL,0.7426774923160475
joint_rl_session_11_player1,Joint RL,0.7530439559757316
joint_rl_session_11_player2,Joint RL,0.6546057572186714
joint_rl_session_12_player1,Joint RL,0.6256183934966129
joint_rl_session_12_player2,Joint RL,0.723878755062849
joint_rl_session_13_player1,Joint RL,0.7617135713151686
joint_rl_session_13_player2,Joint RL,0.7562575402437814
joint_rl_session_14_player1,Joint RL,0.8478031742908861
joint_rl_session_14_player2,Joint RL,0.7902905944539107
joint_rl_session_15_player1,Joint RL,0.6489323745345082
joint_rl_session_15_player2,Joint RL,0.8030360055193984
joint_rl_session_16_player1,Joint RL,0.7415467834568285
joint_rl_session_16_player2,Joint RL,0.8354504713268324
joint_rl_session_17_player1,Joint RL,0.5262273752642105
joint_rl_session_17_player2,Joint RL,0.8338603747483458
joint_rl_session_18_player1,Joint RL,0.6847853465773079
joint_rl_session_18_player2,Joint RL,0.6578390731451732
joint_rl_session_19_player1,Joint RL,0.7141297019643305
joint_rl_session_19_player2,Joint RL,0.7259763041499573
joint_rl_session_1_player1,Joint RL,0.7060129399433887
joint_rl_session_1_player2,Joint RL,0.624203607981332
joint_rl_session_20_player1,Joint RL,0.8086621117508194
joint_rl_session_20_player2,Joint RL,0.796399642839723
joint_rl_session_21_player1,Joint RL,0.8258844464697631
joint_rl_session_21_player2,Joint RL,0.7731109343585153
joint_rl_session_22_player1,Joint RL,0.6372375258539366
joint_rl_session_22_player2,Joint RL,0.749382444845949
joint_rl_session_23_player1,Joint RL,0.7447287072831686
joint_rl_session_23_player2,Joint RL,0.6871686997592535
joint_rl_session_24_player1,Joint RL,0.6606602496776888
joint_rl_session_24_player2,Joint RL,0.7384226853860334
joint_rl_session_25_player1,Joint RL,0.633622757336325
joint_rl_session_25_player2,Joint RL,0.7120687429421589
joint_rl_session_26_player1,Joint RL,0.7659947252952526
joint_rl_session_26_player2,Joint RL,0.7867221128488654
joint_rl_session_27_player1,Joint RL,0.7968782783996112
joint_rl_session_27_player2,Joint RL,0.7155291311763989
joint_rl_session_28_player1,Joint RL,0.6841786723909199
joint_rl_session_28_player2,Joint RL,0.6934914319055046
joint_rl_session_29_player1,Joint RL,0.744296916628397
joint_rl_session_29_player2,Joint RL,0.7478967791575853
joint_rl_session_2_player1,Joint RL,0.6883483880941408
joint_rl_session_2_player2,Joint RL,0.7074202866630945
joint_rl_session_3_player1,Joint RL,0.7392000244850252
joint_rl_session_3_player2,Joint RL,0.7556546537237268
joint_rl_session_4_player1,Joint RL,0.8108628285347156
joint_rl_session_4_player2,Joint RL,0.7555787019012805
joint_rl_session_5_player1,Joint RL,0.7725908326313939
joint_rl_session_5_player2,Joint RL,0.8025885232543564
joint_rl_session_6_player1,Joint RL,0.8179160649535786
joint_rl_session_6_player2,Joint RL,0.8965580491128762
joint_rl_session_7_player1,Joint RL,0.7660914881742195
joint_rl_session_7_player2,Joint RL,0.7608283249267479
joint_rl_session_8_player1,Joint RL,0.7106885031589065
joint_rl_session_8_player2,Joint RL,0.6491713305824315
joint_rl_session_9_player1,Joint RL,0.6463687580931488
joint_rl_session_9_player2,Joint RL,0.6255355377710967
session_0_player1,Shared agency commitment no signaling,0.6345987164837639
session_0_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7708965460361532
session_0_player1,Shared agency no commitment no signaling,0.6024170516445787
session_0_player2,Shared agency commitment no signaling,0.6916652016698396
session_0_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6565895860379185
session_0_player2,Shared agency no commitment no signaling,0.7496251074357688
session_10_player1,Shared agency commitment no signaling,0.6731261280631391
session_10_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7336065133090216
session_10_player1,Shared agency no commitment no signaling,0.6615141621623601
session_10_player2,Shared agency commitment no signaling,0.6316804834102683
session_10_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.47988271560683704
session_10_player2,Shared agency no commitment no signaling,0.7033350780006189
session_11_player1,Shared agency commitment no signaling,0.6303814088651083
session_11_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7089986530698852
session_11_player1,Shared agency no commitment no signaling,0.6219690348628832
session_11_player2,Shared agency commitment no signaling,0.6430945928879458
session_11_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.9147280983988482
session_11_player2,Shared agency no commitment no signaling,0.6664301503998272
session_12_player1,Shared agency commitment no signaling,0.6728459496269786
session_12_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7856849293382873
session_12_player1,Shared agency no commitment no signaling,0.6528039673799438
session_12_player2,Shared agency commitment no signaling,0.5329057458009807
session_12_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7177723118881585
session_12_player2,Shared agency no commitment no signaling,0.46573289793828543
session_13_player1,Shared agency commitment no signaling,0.7034232686645858
session_13_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6363872646690607
session_13_player1,Shared agency no commitment no signaling,0.661335900926785
session_13_player2,Shared agency commitment no signaling,0.7606823251775053
session_13_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8298463641655901
session_13_player2,Shared agency no commitment no signaling,0.557179063312941
session_14_player1,Shared agency commitment no signaling,0.8677453377134765
session_14_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7951136433811012
session_14_player1,Shared agency no commitment no signaling,0.6278026746263135
session_14_player2,Shared agency commitment no signaling,0.6215140022918741
session_14_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7981230850130833
session_14_player2,Shared agency no commitment no signaling,0.6249878451436621
session_15_player1,Shared agency commitment no signaling,0.5588648487042024
session_15_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7696093479126411
session_15_player1,Shared agency no commitment no signaling,0.725022661463695
session_15_player2,Shared agency commitment no signaling,0.6667167396459558
session_15_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7535852210536237
session_15_player2,Shared agency no commitment no signaling,0.708004969179842
session_16_player1,Shared agency commitment no signaling,0.6424642249577022
session_16_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7833994155495211
session_16_player1,Shared agency no commitment no signaling,0.7009365923070423
session_16_player2,Shared agency commitment no signaling,0.7328625763747828
session_16_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8340713775746089
session_16_player2,Shared agency no commitment no signaling,0.5478746698920453
session_17_player1,Shared agency commitment no signaling,0.6272371946937596
session_17_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7230774467174904
session_17_player1,Shared agency no commitment no signaling,0.723092077532506
session_17_player2,Shared agency commitment no signaling,0.7271688533257203
session_17_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7679870903109283
session_17_player2,Shared agency no commitment no signaling,0.7594711935360142
session_18_player1,Shared agency commitment no signaling,0.7910771033811685
session_18_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6430844252876968
session_18_player1,Shared agency no commitment no signaling,0.6539992467981779
session_18_player2,Shared agency commitment no signaling,0.6120771417266861
session_18_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6500205253181862
session_18_player2,Shared agency no commitment no signaling,0.694091171696275
session_19_player1,Shared agency commitment no signaling,0.8555954403833713
session_19_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8176656399888895
session_19_player1,Shared agency no commitment no signaling,0.8302716340785162
session_19_player2,Shared agency commitment no signaling,0.7970483105881652
session_19_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7522538147175049
session_19_player2,Shared agency no commitment no signaling,0.7075691070804273
session_1_player1,Shared agency commitment no signaling,0.6926939650598906
session_1_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7547540990045492
session_1_player1,Shared agency no commitment no signaling,0.5902379311083424
session_1_player2,Shared agency commitment no signaling,0.7718155551419776
session_1_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7747796043986794
session_1_player2,Shared agency no commitment no signaling,0.6321123008199653
session_20_player1,Shared agency commitment no signaling,0.6861680939699608
session_20_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7099466202662529
session_20_player1,Shared agency no commitment no signaling,0.7063465233616021
session_20_player2,Shared agency commitment no signaling,0.7972012638877025
session_20_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7411117656019481
session_20_player2,Shared agency no commitment no signaling,0.6129533585326566
session_21_player1,Shared agency commitment no signaling,0.7716137793615468
session_21_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7402218129393456
session_21_player1,Shared agency no commitment no signaling,0.6600389144650656
session_21_player2,Shared agency commitment no signaling,0.6739617432250892
session_21_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8189760923196834
session_21_player2,Shared agency no commitment no signaling,0.5130755620717725
session_22_player1,Shared agency commitment no signaling,0.8239336956783794
session_22_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6437616781244448
session_22_player1,Shared agency no commitment no signaling,0.7071567802409494
session_22_player2,Shared agency commitment no signaling,0.6942946530788272
session_22_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7823907503311863
session_22_player2,Shared agency no commitment no signaling,0.5707392088191674
session_23_player1,Shared agency commitment no signaling,0.6923342865777201
session_23_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8260206755100149
session_23_player1,Shared agency no commitment no signaling,0.6744158781290407
session_23_player2,Shared agency commitment no signaling,0.6335332220512966
session_23_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6788804125331414
session_23_player2,Shared agency no commitment no signaling,0.690877947683035
session_24_player1,Shared agency commitment no signaling,0.7548026872479243
session_24_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8284434982065306
session_24_player1,Shared agency no commitment no signaling,0.5995935461946874
session_24_player2,Shared agency commitment no signaling,0.7574734702157521
session_24_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7160469825573299
session_24_player2,Shared agency no commitment no signaling,0.6906047919149569
session_25_player1,Shared agency commitment no signaling,0.6884540802922389
session_25_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6828625746053412
session_25_player1,Shared agency no commitment no signaling,0.625206584193352
session_25_player2,Shared agency commitment no signaling,0.7272164635978864
session_25_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7002760313522098
session_25_player2,Shared agency no commitment no signaling,0.42081147842749966
session_26_player1,Shared agency commitment no signaling,0.7024544769323506
session_26_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7827295555657356
session_26_player1,Shared agency no commitment no signaling,0.7126108244520795
session_26_player2,Shared agency commitment no signaling,0.774407036818682
session_26_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7498512703586769
session_26_player2,Shared agency no commitment no signaling,0.7379609971967462
session_27_player1,Shared agency commitment no signaling,0.6710884130725918
session_27_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6337688228485141
session_27_player1,Shared agency no commitment no signaling,0.6715765942190617
session_27_player2,Shared agency commitment no signaling,0.581688442294009
session_27_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8607799506376828
session_27_player2,Shared agency no commitment no signaling,0.6264609040119036
session_28_player1,Shared agency commitment no signaling,0.6651292001703629
session_28_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6304729022633202
session_28_player1,Shared agency no commitment no signaling,0.7074536642093262
session_28_player2,Shared agency commitment no signaling,0.7641945493983857
session_28_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7343465484987761
session_28_player2,Shared agency no commitment no signaling,0.7035501721552363
session_29_player1,Shared agency commitment no signaling,0.6512565664381293
session_29_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.648211256563592
session_29_player1,Shared agency no commitment no signaling,0.6770500209744147
session_29_player2,Shared agency commitment no signaling,0.7014757976937271
session_29_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6859554794428461
session_29_player2,Shared agency no commitment no signaling,0.6015083419916176
session_2_player1,Shared agency commitment no signaling,0.6221422426224236
session_2_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6999200510651948
session_2_player1,Shared agency no commitment no signaling,0.6189400093886905
session_2_player2,Shared agency commitment no signaling,0.6398334318052187
session_2_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7664157721076142
session_2_player2,Shared agency no commitment no signaling,0.7057356762769197
session_3_player1,Shared agency commitment no signaling,0.7672734030814796
session_3_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8206656651337023
session_3_player1,Shared agency no commitment no signaling,0.5615156361916266
session_3_player2,Shared agency commitment no signaling,0.7057672638363894
session_3_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8471410131247374
session_3_player2,Shared agency no commitment no signaling,0.5628330741659091
session_4_player1,Shared agency commitment no signaling,0.7506367130566777
session_4_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6977596991532065
session_4_player1,Shared agency no commitment no signaling,0.5531771673327421
session_4_player2,Shared agency commitment no signaling,0.6220351059650331
session_4_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6873123568940422
session_4_player2,Shared agency no commitment no signaling,0.6980260842162491
session_5_player1,Shared agency commitment no signaling,0.7623469999124136
session_5_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6492134392447559
session_5_player1,Shared agency no commitment no signaling,0.6457712511229933
session_5_player2,Shared agency commitment no signaling,0.67329358627295
session_5_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.6315358414768613
session_5_player2,Shared agency no commitment no signaling,0.6502064922600973
session_6_player1,Shared agency commitment no signaling,0.6332261018788307
session_6_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8340574694537791
session_6_player1,Shared agency no commitment no signaling,0.7205247237465311
session_6_player2,Shared agency commitment no signaling,0.8246649387593527
session_6_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7295273526387644
session_6_player2,Shared agency no commitment no signaling,0.5920491086564861
session_7_player1,Shared agency commitment no signaling,0.7044282058137257
session_7_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7316010240482076
session_7_player1,Shared agency no commitment no signaling,0.7343726874418797
session_7_player2,Shared agency commitment no signaling,0.7168363814485683
session_7_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7586359840512649
session_7_player2,Shared agency no commitment no signaling,0.4970196933494042
session_8_player1,Shared agency commitment no signaling,0.583453148363294
session_8_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7946924691159567
session_8_player1,Shared agency no commitment no signaling,0.6955575318310365
session_8_player2,Shared agency commitment no signaling,0.710785470113683
session_8_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8502115665011614
session_8_player2,Shared agency no commitment no signaling,0.6846418980080923
session_9_player1,Shared agency commitment no signaling,0.7244714951694954
session_9_player1,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.7306698237856817
session_9_player1,Shared agency no commitment no signaling,0.5036615504772777
session_9_player2,Shared agency commitment no signaling,0.5991396083717723
session_9_player2,Shared agency commitment signaling (Communicative Action Mixture (Legibility Over Alternatives)),0.8141771375658363
session_9_player2,Shared agency no commitment no signaling,0.5686464457567926
